summonerId,gameCreatedAt,gameDuration,assists,CSperMinute,baronKills,bountyLevel,champExperience,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,deaths,detectorWardsPlaced,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,kills,lane,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,timePlayed,totalMinionsKilled,totalTimeSpentDead,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-18T16:47:39.000Z,933,11,2.572347266881029,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T19:04:27.000Z,1985,9,8.826196473551637,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T18:24:28.000Z,1512,5,5.476190476190476,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T17:45:35.000Z,1715,1,0.9096209912536444,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T16:57:55.000Z,1702,3,6.733254994124559,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T16:11:56.000Z,1048,5,7.213740458015268,0,1,8876,12,517,sylas,2744,2744,2744,1,2,0,False,True,False,False,7320,6000,MIDDLE,0,0,0,3158,6656,0,3145,2424,1082,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,51,47,100,11,3,12,2,4,963,126,32,1,1,1,0,9,2,1,5,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T15:18:52.000Z,2143,3,4.8716752216518895,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T14:44:02.000Z,1501,11,11.992005329780147,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T14:16:20.000Z,913,11,17.677984665936474,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T13:32:04.000Z,1304,4,9.248466257668712,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T13:10:15.000Z,961,6,8.1789802289282,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T05:38:26.000Z,1291,7,12.73431448489543,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T19:14:30.000Z,920,7,9.978260869565217,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T18:39:04.000Z,1444,3,10.221606648199446,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T17:48:20.000Z,2019,10,8.261515601783062,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T17:13:05.000Z,1156,7,9.602076124567475,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T16:32:29.000Z,1686,6,9.715302491103202,0,0,18070,17,777,yone,2223,9475,2223,6,6,0,False,False,False,False,16750,15285,MIDDLE,0,0,2,3181,3156,2421,3006,3031,6672,3364,10,TOP,20,0,0,0,0,0,DUO,0,318,91,101,10,3,12,4,4,1752,273,170,1,1,8,0,38,7,10,10,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T15:11:09.000Z,1491,10,6.800804828973843,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T14:37:02.000Z,1582,2,4.513274336283186,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T14:00:47.000Z,1700,13,10.588235294117647,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T13:06:33.000Z,2471,11,0.9712666936462971,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T18:30:24.000Z,1569,9,11.166347992351817,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T17:52:51.000Z,1918,5,4.316996871741398,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T16:57:55.000Z,1702,1,0.9165687426556992,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T16:19:39.000Z,1512,3,7.57936507936508,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T15:41:39.000Z,1890,5,4.0,0,1,8876,12,517,sylas,2744,2744,2744,1,2,0,False,True,False,False,7320,6000,MIDDLE,0,0,0,3158,6656,0,3145,2424,1082,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,51,47,100,11,3,12,2,4,963,126,32,1,1,1,0,9,2,1,5,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T15:13:14.000Z,1019,3,10.245338567222767,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T14:26:42.000Z,2194,11,8.20419325432999,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T10:43:32.000Z,1452,11,11.115702479338843,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T09:29:03.000Z,1753,4,6.8796349115801485,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-24T05:38:26.000Z,1291,6,6.088303640588691,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T18:11:25.000Z,1869,7,8.796147672552168,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T17:16:40.000Z,2478,7,3.7046004842615017,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T16:27:43.000Z,2458,3,6.004882017900732,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T16:03:58.000Z,959,10,17.393117831074036,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T15:35:15.000Z,1391,7,7.979870596693027,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T14:31:53.000Z,982,10,10.325865580448065,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T05:31:21.000Z,1125,2,6.346666666666667,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T18:09:47.000Z,1577,13,11.414077362079897,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T17:45:51.000Z,940,11,2.5531914893617023,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-20T10:21:18.000Z,1317,9,13.302961275626425,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-20T09:45:34.000Z,1599,5,5.178236397748593,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-20T09:04:04.000Z,1841,1,0.8473655621944596,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T06:12:00.000Z,1656,3,6.920289855072463,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T05:36:34.000Z,1448,5,5.220994475138122,0,1,8876,12,517,sylas,2744,2744,2744,1,2,0,False,True,False,False,7320,6000,MIDDLE,0,0,0,3158,6656,0,3145,2424,1082,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,51,47,100,11,3,12,2,4,963,126,32,1,1,1,0,9,2,1,5,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T05:08:40.000Z,1265,3,8.25296442687747,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T04:16:56.000Z,1359,11,13.245033112582782,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T03:40:51.000Z,1475,11,10.942372881355933,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T02:28:05.000Z,1700,4,7.094117647058824,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T09:00:40.000Z,1003,6,7.836490528414757,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T08:21:50.000Z,1737,7,9.464594127806564,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T07:55:48.000Z,921,7,9.96742671009772,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T07:08:17.000Z,2082,3,7.089337175792506,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T06:29:36.000Z,1401,10,11.90578158458244,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T05:48:43.000Z,1354,7,8.197932053175776,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T05:13:50.000Z,1405,6,11.658362989323843,0,0,18070,17,777,yone,2223,9475,2223,6,6,0,False,False,False,False,16750,15285,MIDDLE,0,0,2,3181,3156,2421,3006,3031,6672,3364,10,TOP,20,0,0,0,0,0,DUO,0,318,91,101,10,3,12,4,4,1752,273,170,1,1,8,0,38,7,10,10,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T04:46:15.000Z,919,10,11.033732317736671,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T03:55:26.000Z,2049,2,3.4846266471449487,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T02:49:44.000Z,1428,13,12.605042016806722,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T08:51:39.000Z,944,11,2.5423728813559325,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T16:48:24.000Z,1607,9,10.90230242688239,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T16:02:35.000Z,1375,5,6.0218181818181815,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
